evidence_id,org_id,obligation_id,control_id,evidence_type,evidence_title,evidence_date,submitted_by,status,reviewer_comments,storage_uri,evidence_score,hash
EVD-0002343,ORG-0006,OBL-000610,CTL-000586,Incident record,Cybersecurity evidence package 2343,2026-04-17,USR-00005,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0006/2343,36,a7eb91546836a18fe7ad3e516a53c890
EVD-0002344,ORG-0006,OBL-000610,CTL-000586,Incident record,Cybersecurity evidence package 2344,2024-10-29,USR-00074,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0006/2344,92,5bd06b71d82e311afd64c58b7d1afa1f
EVD-0002345,ORG-0006,OBL-000610,CTL-000586,Incident record,Cybersecurity evidence package 2345,2025-12-29,USR-00074,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0006/2345,86,6a3b8e6c48c6ba9ff7516e2c3a56a88c
EVD-0002346,ORG-0016,OBL-000678,CTL-000196,Transaction report,KYC/AML evidence package 2346,2025-09-20,USR-00036,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0016/2346,49,0824b774c43f925257a36f0818157ede
EVD-0002347,ORG-0020,OBL-000493,CTL-000486,Data retention proof,Data Privacy evidence package 2347,2025-04-02,USR-00027,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0020/2347,81,8d445d40a9cb05ad1a1aba90ad2a2a58
EVD-0002348,ORG-0020,OBL-000493,CTL-000486,Data retention proof,Data Privacy evidence package 2348,2025-03-09,USR-00027,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0020/2348,90,bb380f2107ce0627428a39e5dd3b5ecf
EVD-0002349,ORG-0020,OBL-000493,CTL-000486,Data retention proof,Data Privacy evidence package 2349,2026-02-12,USR-00121,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0020/2349,94,a76a9f9340a67e17c088b00e0fae3fbc
EVD-0002350,ORG-0016,OBL-000669,CTL-000766,Risk assessment,Liquidity Risk evidence package 2350,2026-05-17,USR-00015,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0016/2350,55,704159a9a2c91c6564b28cb62268df95
EVD-0002351,ORG-0016,OBL-000669,CTL-000766,Risk assessment,Liquidity Risk evidence package 2351,2025-08-29,USR-00083,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0016/2351,84,c6cff5ccd29b306eff3c6ca3b26eb451
EVD-0002352,ORG-0015,OBL-000049,CTL-000139,Training log,Cybersecurity evidence package 2352,2026-01-29,USR-00077,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0015/2352,96,d2553ceb15ba7b9f1ee37846e60e6dc9
EVD-0002353,ORG-0015,OBL-000049,CTL-000139,Training log,Cybersecurity evidence package 2353,2026-01-14,USR-00067,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0015/2353,90,024a67790940a4f692665c5892d84f4c
EVD-0002354,ORG-0003,OBL-000421,CTL-000676,Transaction report,Audit & Reporting evidence package 2354,2025-03-01,USR-00117,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0003/2354,51,8a8178fcff611e532e6f096c52018dbe
EVD-0002355,ORG-0003,OBL-000421,CTL-000676,Transaction report,Audit & Reporting evidence package 2355,2025-09-20,USR-00113,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0003/2355,97,2041b5b8b8b0c4f2041a3a10b3edbf79
EVD-0002356,ORG-0003,OBL-000421,CTL-000676,Transaction report,Audit & Reporting evidence package 2356,2025-02-24,USR-00107,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0003/2356,0,3162dd15c46ef4379f5ef90b028ea83e
EVD-0002357,ORG-0013,OBL-000023,CTL-000735,Data retention proof,Customer Protection evidence package 2357,2025-05-17,USR-00039,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0013/2357,8,92219b19a0c791d136559a1ee9be4be1
EVD-0002358,ORG-0013,OBL-000023,CTL-000735,Data retention proof,Customer Protection evidence package 2358,2025-04-23,USR-00097,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0013/2358,94,8e9d4f803a300d740f386f83d4dc31ab
EVD-0002359,ORG-0013,OBL-000023,CTL-000735,Data retention proof,Customer Protection evidence package 2359,2025-04-22,USR-00039,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0013/2359,29,45f2c0fb0f32164a95d1f151fc6b38c5
EVD-0002360,ORG-0028,OBL-000439,CTL-001179,Vendor attestation,Disclosure evidence package 2360,2025-08-19,USR-00008,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/2360,88,8672aa2f967ff1e53e7cc1e1e3e44e98
EVD-0002361,ORG-0028,OBL-000439,CTL-001179,Vendor attestation,Disclosure evidence package 2361,2026-01-08,USR-00122,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/2361,87,c1d8d6003bd5e9b2fba7866af7dbbf46
EVD-0002362,ORG-0005,OBL-000378,CTL-000010,Vendor attestation,Cybersecurity evidence package 2362,2024-11-26,USR-00127,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0005/2362,86,315a0da535a63850a513a1e3683649b0
EVD-0002363,ORG-0005,OBL-000378,CTL-000010,Vendor attestation,Cybersecurity evidence package 2363,2025-06-23,USR-00120,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0005/2363,98,d9dbec5a43210e35690fd6174a005073
EVD-0002364,ORG-0026,OBL-000060,CTL-001027,System report,Cybersecurity evidence package 2364,2026-05-17,USR-00069,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0026/2364,96,2bc8401cf3ab208c4e65a39593b7e4c4
EVD-0002365,ORG-0026,OBL-000060,CTL-001027,System report,Cybersecurity evidence package 2365,2025-10-02,USR-00088,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0026/2365,39,3deb69a14ed899f3bcb68fd1a63cad3f
EVD-0002366,ORG-0012,OBL-000140,CTL-001207,Risk assessment,KYC/AML evidence package 2366,2025-03-11,USR-00134,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0012/2366,91,cf9bb7fe0b2451d0a156dbb3082848f5
EVD-0002367,ORG-0015,OBL-000487,CTL-000568,Data retention proof,Outsourcing evidence package 2367,2024-11-01,USR-00066,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0015/2367,0,751454048c474a92a0638bafa63b9a64
EVD-0002368,ORG-0015,OBL-000487,CTL-000568,Data retention proof,Outsourcing evidence package 2368,2025-05-21,USR-00066,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0015/2368,5,3fe0cf079e71f2be3f302945a724e2bd
EVD-0002369,ORG-0010,OBL-000187,CTL-001369,Access review,Trading Risk evidence package 2369,2025-11-05,USR-00064,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0010/2369,90,9a989e1b49731af566d231d5e4871172
EVD-0002370,ORG-0010,OBL-000187,CTL-001369,Access review,Trading Risk evidence package 2370,2025-01-26,USR-00033,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0010/2370,78,5567fe4bdeb80d3f1b733b6c54e9648e
EVD-0002371,ORG-0010,OBL-000187,CTL-001369,Access review,Trading Risk evidence package 2371,2025-02-14,USR-00064,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0010/2371,53,89c5149f987208c8d9d0e2ff66d3f047
EVD-0002372,ORG-0028,OBL-000180,CTL-000750,Policy document,Customer Protection evidence package 2372,2025-08-02,USR-00008,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0028/2372,16,4a888053188faa1e824167401cfb95f5
EVD-0002373,ORG-0028,OBL-000180,CTL-000750,Policy document,Customer Protection evidence package 2373,2025-12-15,USR-00103,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0028/2373,61,74b8bcb973e00af50ebfc9a4548c5d43
EVD-0002374,ORG-0024,OBL-000548,CTL-001342,Training log,Incident Management evidence package 2374,2025-11-04,USR-00031,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0024/2374,62,fffaae3e492575239c742584adb34c37
EVD-0002375,ORG-0015,OBL-000103,CTL-000162,Access review,Disclosure evidence package 2375,2025-02-27,USR-00075,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0015/2375,30,9110cf1faa33e1c70e128ea8636b35bf
EVD-0002376,ORG-0015,OBL-000103,CTL-000162,Access review,Disclosure evidence package 2376,2024-12-29,USR-00003,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0015/2376,98,dcc99fdd41846a0c2e333235d4d6e6b9
EVD-0002377,ORG-0023,OBL-000077,CTL-000872,Transaction report,Disclosure evidence package 2377,2024-12-02,USR-00046,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0023/2377,59,0cfb8960737c07fda1bf5d23e8128b47
EVD-0002378,ORG-0023,OBL-000077,CTL-000872,Transaction report,Disclosure evidence package 2378,2025-11-15,USR-00080,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0023/2378,85,e863b5d4c582d761b121b3589fe88d97
EVD-0002379,ORG-0023,OBL-000077,CTL-000872,Transaction report,Disclosure evidence package 2379,2025-05-08,USR-00096,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0023/2379,87,95b35e158dee527cf9ce96151c771b6b
EVD-0002380,ORG-0025,OBL-000569,CTL-000923,Policy document,Data Privacy evidence package 2380,2025-04-13,USR-00072,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0025/2380,17,729a61495dde19bc1436fff0d288661d
EVD-0002381,ORG-0023,OBL-000622,CTL-000738,Transaction report,Operational Resilience evidence package 2381,2025-01-24,USR-00080,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0023/2381,85,dd83852b2cb9542c28cb014c2fd9f43f
EVD-0002382,ORG-0023,OBL-000622,CTL-000738,Transaction report,Operational Resilience evidence package 2382,2026-06-30,USR-00096,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0023/2382,79,e5e29317499e18c19d2484daf192d2bc
EVD-0002383,ORG-0029,OBL-000684,CTL-000055,Data retention proof,KYC/AML evidence package 2383,2026-01-12,USR-00114,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0029/2383,31,bf061e85876542f1dabd69b3f0191949
EVD-0002384,ORG-0029,OBL-000684,CTL-000055,Data retention proof,KYC/AML evidence package 2384,2025-07-17,USR-00114,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0029/2384,85,6ae02cba57df0e5e9bf8cb2f881597b6
EVD-0002385,ORG-0021,OBL-000691,CTL-000854,Training log,KYC/AML evidence package 2385,2026-03-29,USR-00017,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0021/2385,84,4c78a25f2484db00bad1b746754c2452
EVD-0002386,ORG-0027,OBL-000243,CTL-000091,Vendor attestation,Capital Adequacy evidence package 2386,2025-09-10,USR-00041,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/2386,82,070646df19ab44651681f61fdb940d1d
EVD-0002387,ORG-0027,OBL-000243,CTL-000091,Vendor attestation,Capital Adequacy evidence package 2387,2025-07-06,USR-00100,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/2387,87,c151403f631d4b26d577b76e07fe5f66
EVD-0002388,ORG-0023,OBL-000424,CTL-000816,Vendor attestation,Incident Management evidence package 2388,2026-06-22,USR-00080,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0023/2388,88,2ad101e47a526eddf749330834f7bc51
EVD-0002389,ORG-0023,OBL-000424,CTL-000816,Vendor attestation,Incident Management evidence package 2389,2026-02-08,USR-00096,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0023/2389,14,ad87990df4a5f38edd48791ffd10ea36
EVD-0002390,ORG-0023,OBL-000424,CTL-000816,Vendor attestation,Incident Management evidence package 2390,2025-08-17,USR-00080,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0023/2390,67,6e2e239310668495cea2a942ad02c058
EVD-0002391,ORG-0006,OBL-000650,CTL-000958,Vendor attestation,KYC/AML evidence package 2391,2025-03-31,USR-00005,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0006/2391,73,e266fcdba84f736d04ad77335f495e8c
EVD-0002392,ORG-0006,OBL-000650,CTL-000958,Vendor attestation,KYC/AML evidence package 2392,2025-02-25,USR-00005,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0006/2392,81,a790f02d5bedf4bc3d800b19d238d367
EVD-0002393,ORG-0002,OBL-000229,CTL-001113,Board minutes,Data Privacy evidence package 2393,2025-05-28,USR-00118,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/2393,88,c9807316feac17d963c9e4b29f9bcbf2
EVD-0002394,ORG-0002,OBL-000229,CTL-001113,Board minutes,Data Privacy evidence package 2394,2026-01-20,USR-00135,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0002/2394,0,00baae190282553622f319a142f4143d
EVD-0002395,ORG-0010,OBL-000753,CTL-000709,Data retention proof,Audit & Reporting evidence package 2395,2026-06-27,USR-00033,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0010/2395,54,1542e8ec0477dd8576fa5cf3b0a1264d
EVD-0002396,ORG-0010,OBL-000753,CTL-000709,Data retention proof,Audit & Reporting evidence package 2396,2025-07-01,USR-00064,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0010/2396,23,3096792aaa9faac0eadf3f6499f94729
EVD-0002397,ORG-0010,OBL-000753,CTL-000709,Data retention proof,Audit & Reporting evidence package 2397,2025-10-16,USR-00064,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0010/2397,26,22cbb2dcece2b198276ff6987f5b5215
EVD-0002398,ORG-0020,OBL-000523,CTL-001267,Transaction report,Customer Protection evidence package 2398,2025-11-09,USR-00140,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0020/2398,31,df1aff0f130a2c68b61f764b9004f4c9
EVD-0002399,ORG-0020,OBL-000523,CTL-001267,Transaction report,Customer Protection evidence package 2399,2025-06-07,USR-00027,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0020/2399,76,c475a143962c9ec403e7a03b4d1c2801
EVD-0002400,ORG-0025,OBL-000601,CTL-000267,Incident record,Operational Resilience evidence package 2400,2026-03-12,USR-00026,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0025/2400,16,aa889e63efeb7f26b64bf76910be5e01
EVD-0002401,ORG-0011,OBL-000331,CTL-000034,Access review,KYC/AML evidence package 2401,2024-12-30,USR-00085,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0011/2401,81,f29f7b9e70b47defc0d2cc9676f97477
EVD-0002402,ORG-0015,OBL-000565,CTL-000661,Policy document,Audit & Reporting evidence package 2402,2026-05-20,USR-00066,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0015/2402,85,20f46af4d58d5cc3cf0e43d678805089
EVD-0002403,ORG-0015,OBL-000565,CTL-000661,Policy document,Audit & Reporting evidence package 2403,2025-03-03,USR-00075,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0015/2403,87,6e7c8028d652066bf31e3f3d02cd0ede
EVD-0002404,ORG-0028,OBL-000239,CTL-000601,Incident record,Trading Risk evidence package 2404,2026-05-16,USR-00103,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/2404,96,4bb88a5d873e3068842b5db4453ac6ca
EVD-0002405,ORG-0018,OBL-000511,CTL-001077,Access review,Operational Resilience evidence package 2405,2025-06-04,USR-00095,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0018/2405,92,362071e3f33ee9b4289efaa5a99754eb
EVD-0002406,ORG-0018,OBL-000511,CTL-001077,Access review,Operational Resilience evidence package 2406,2024-12-23,USR-00095,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0018/2406,23,0de7039a334365dfd03710d554fd2991
EVD-0002407,ORG-0018,OBL-000511,CTL-001077,Access review,Operational Resilience evidence package 2407,2025-09-30,USR-00109,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0018/2407,0,1c3b6fffa02158528e18bcee989b46e9
EVD-0002408,ORG-0003,OBL-000541,CTL-001228,Risk assessment,Trading Risk evidence package 2408,2025-08-10,USR-00107,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0003/2408,0,7d199adb6a785423e27da3a245c0f499
EVD-0002409,ORG-0015,OBL-000485,CTL-000173,Transaction report,Outsourcing evidence package 2409,2024-10-27,USR-00105,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0015/2409,0,ee097c7e32868318436d422e29134c05
EVD-0002410,ORG-0015,OBL-000485,CTL-000173,Transaction report,Outsourcing evidence package 2410,2026-02-26,USR-00094,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0015/2410,63,f916e2b3daf332fa82021f7997d0cc8d
EVD-0002411,ORG-0015,OBL-000485,CTL-000173,Transaction report,Outsourcing evidence package 2411,2025-09-14,USR-00066,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0015/2411,93,a1a6299f24f795856bde5d40de465aec
EVD-0002412,ORG-0002,OBL-000627,CTL-000797,Transaction report,Data Privacy evidence package 2412,2025-10-24,USR-00011,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0002/2412,51,8f6934602f88c5080300932e01c537cd
EVD-0002413,ORG-0002,OBL-000627,CTL-000797,Transaction report,Data Privacy evidence package 2413,2025-03-07,USR-00135,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0002/2413,23,6b2010f432414aeb3d450035786ad160
EVD-0002414,ORG-0024,OBL-000682,CTL-000310,Audit sample,Disclosure evidence package 2414,2025-08-21,USR-00031,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/2414,90,e3cfd7cdc58c5feb213b0c010b886355
EVD-0002415,ORG-0024,OBL-000682,CTL-000310,Audit sample,Disclosure evidence package 2415,2025-01-20,USR-00031,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/2415,96,2ba13efc35e519ed78a0ec638c8368b6
EVD-0002416,ORG-0024,OBL-000682,CTL-000310,Audit sample,Disclosure evidence package 2416,2025-09-11,USR-00031,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/2416,98,6a77fc27f4dfbb2afd836215219291a8
EVD-0002417,ORG-0027,OBL-000269,CTL-000338,Policy document,Operational Resilience evidence package 2417,2025-12-03,USR-00100,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/2417,82,d586187260f53606454e5c50786d0333
EVD-0002418,ORG-0005,OBL-000362,CTL-001050,Training log,Audit & Reporting evidence package 2418,2025-07-09,USR-00059,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0005/2418,72,393f9e762fce3dd69ac564eb4684c5ed
EVD-0002419,ORG-0005,OBL-000362,CTL-001050,Training log,Audit & Reporting evidence package 2419,2025-09-25,USR-00059,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0005/2419,89,53776dba51f4e745ff4a2ec4cfaa4e60
EVD-0002420,ORG-0005,OBL-000362,CTL-001050,Training log,Audit & Reporting evidence package 2420,2025-12-09,USR-00013,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0005/2420,80,81e877c37270b2b59677e94e9ef5236d
EVD-0002421,ORG-0007,OBL-000287,CTL-000408,System report,Liquidity Risk evidence package 2421,2026-04-07,USR-00081,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0007/2421,76,96578daab7c0f3ada2f4c931ebeead48
EVD-0002422,ORG-0012,OBL-000415,CTL-001062,Risk assessment,Incident Management evidence package 2422,2025-07-31,USR-00111,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0012/2422,66,15fff4ae16d6acc883ffbcebd66be6d1
EVD-0002423,ORG-0009,OBL-000227,CTL-000618,Vendor attestation,Incident Management evidence package 2423,2026-01-31,USR-00136,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0009/2423,92,b5fad2fef9fedb0de4ba3b9086a60273
EVD-0002424,ORG-0001,OBL-000713,CTL-001190,System report,Disclosure evidence package 2424,2025-12-31,USR-00076,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0001/2424,87,b68b7badf15f301ff138c4b4239b0a45
EVD-0002425,ORG-0001,OBL-000713,CTL-001190,System report,Disclosure evidence package 2425,2025-07-04,USR-00054,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0001/2425,8,7bbeb35223352c9ef6ee88f697f3b992
EVD-0002426,ORG-0018,OBL-000166,CTL-000081,Incident record,Incident Management evidence package 2426,2026-01-13,USR-00063,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0018/2426,35,afb0016a297ee059b84e2dd7ccea4dd5
EVD-0002427,ORG-0011,OBL-000324,CTL-000904,Vendor attestation,Operational Resilience evidence package 2427,2025-11-19,USR-00085,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0011/2427,89,915cf5b3e5e6f4a94dee5671f6e622e1
EVD-0002428,ORG-0027,OBL-000387,CTL-001258,Vendor attestation,Disclosure evidence package 2428,2024-11-19,USR-00079,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/2428,79,ae8c3d759f5a7f41d1e8849144a91d90
EVD-0002429,ORG-0017,OBL-000194,CTL-000569,Data retention proof,Audit & Reporting evidence package 2429,2026-06-08,USR-00131,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0017/2429,44,9a786cf822b2982952e1c21beac93d7c
EVD-0002430,ORG-0017,OBL-000194,CTL-000569,Data retention proof,Audit & Reporting evidence package 2430,2025-01-18,USR-00019,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0017/2430,89,b602638b1d7310422ade93381388fcc7
EVD-0002431,ORG-0017,OBL-000194,CTL-000569,Data retention proof,Audit & Reporting evidence package 2431,2025-05-29,USR-00070,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0017/2431,97,e4cf3e2347f3a3aaf1a482115f9f8bab
EVD-0002432,ORG-0029,OBL-000639,CTL-001109,Board minutes,Disclosure evidence package 2432,2025-07-19,USR-00025,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0029/2432,0,15272046e0ba6fc7c0660caca9305382
EVD-0002433,ORG-0029,OBL-000639,CTL-001109,Board minutes,Disclosure evidence package 2433,2025-05-15,USR-00114,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0029/2433,86,265138ccdd759d949026a7152ca69878
EVD-0002434,ORG-0028,OBL-000156,CTL-001245,Risk assessment,Trading Risk evidence package 2434,2024-12-17,USR-00008,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/2434,84,79e48bf6766501ce6c84b7ba75dcae6f
EVD-0002435,ORG-0028,OBL-000156,CTL-001245,Risk assessment,Trading Risk evidence package 2435,2024-11-03,USR-00122,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/2435,80,7bed38822129c506ac51f26f3ce5603b
EVD-0002436,ORG-0028,OBL-000156,CTL-001245,Risk assessment,Trading Risk evidence package 2436,2026-05-14,USR-00008,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0028/2436,90,5c795bcd268d308930a6261adf54bf35
EVD-0002437,ORG-0016,OBL-000090,CTL-001192,Risk assessment,Data Privacy evidence package 2437,2026-02-27,USR-00015,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0016/2437,96,13fce9b8dbe327a75ecb96f05198c38b
EVD-0002438,ORG-0016,OBL-000090,CTL-001192,Risk assessment,Data Privacy evidence package 2438,2026-05-22,USR-00015,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0016/2438,68,d6d465904476663d74cb83950866cbbc
EVD-0002439,ORG-0016,OBL-000090,CTL-001192,Risk assessment,Data Privacy evidence package 2439,2025-02-02,USR-00055,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0016/2439,28,82ea62fdef067a07e59d49f0e097329f
EVD-0002440,ORG-0003,OBL-000343,CTL-000651,Policy document,Audit & Reporting evidence package 2440,2026-02-06,USR-00117,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0003/2440,94,b0d3e2836429c1a83d2044558aa9b42a
EVD-0002441,ORG-0003,OBL-000343,CTL-000651,Policy document,Audit & Reporting evidence package 2441,2026-01-11,USR-00117,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0003/2441,0,6e0dd8e2f49d8b9654f2d53b715c72cc
EVD-0002442,ORG-0002,OBL-000457,CTL-000017,Training log,Outsourcing evidence package 2442,2025-09-05,USR-00118,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0002/2442,18,64616ffc6b0a6f3bff2504dd7fa2e0cf
EVD-0002443,ORG-0002,OBL-000457,CTL-000017,Training log,Outsourcing evidence package 2443,2025-06-14,USR-00061,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0002/2443,0,b1a758366e586bf03cdfae5db4b9555a
EVD-0002444,ORG-0002,OBL-000457,CTL-000017,Training log,Outsourcing evidence package 2444,2026-03-10,USR-00110,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0002/2444,63,64a07cd0ea44b7527583ca391e46f5ec
EVD-0002445,ORG-0023,OBL-000541,CTL-000230,Risk assessment,Trading Risk evidence package 2445,2025-08-19,USR-00096,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0023/2445,80,3859ee58ccfd9b05892fca7c09f9236e
EVD-0002446,ORG-0024,OBL-000267,CTL-001114,Policy document,Operational Resilience evidence package 2446,2026-01-06,USR-00037,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/2446,88,6358f913bcf640ed533fbb6a0c8a773a
